,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,comp_mode,original_token,synonym
489,19860553,7,baseline,the,False,5,23.828699111938477,4,101,[],0,0.32991018891334534,0.864738941192627,insert,,,
490,19860553,7,outcome,primary outcome,False,6,22.950958251953125,0,102,[],0,0.04182858765125275,0.9178811311721802,merge,,,
491,19860553,7,ct,di,True,7,23.95153045654297,6,103,[14],2,0.26312124729156494,0.8898518085479736,insert,,,
492,19860553,8,rotein,##p,False,1,15.336294174194336,6,68,[],0,0.2809012830257416,0.9382624626159668,insert,,,
493,19860553,8,pooled,the,False,2,17.681299209594727,3,69,[],0,0.13898612558841705,0.8291214108467102,insert,,,
494,19860553,8,amine,##l,False,3,18.623018264770508,17,70,[],0,0.07060026377439499,0.6924750804901123,insert,,,
495,19860553,8,tet,/,False,4,19.6702880859375,14,71,[],0,0.031118206679821014,0.6917134523391724,insert,,,
496,19860553,8,opoly,bi,False,5,20.615673065185547,34,72,[],0,0.6455770134925842,0.6898717284202576,insert,,,
497,19860553,8,Note,results,False,6,20.249492645263672,1,73,[],0,0.07409833371639252,0.8841727375984192,insert,,,
498,19860553,8,pp,io,False,7,19.930461883544922,5,74,[],0,0.07370954006910324,0.9457299709320068,insert,,,
499,19860553,8,cy,##ros,False,8,21.207712173461914,12,75,[],0,0.8281331062316895,0.9491794109344482,insert,,,
500,19860553,8,eg,##olo,False,9,21.93893814086914,16,76,[],0,0.02779367007315159,0.9042866230010986,insert,,,
501,19860553,8,sodium,of,True,10,22.095928192138672,8,77,[7],1,0.11583331972360611,0.7375043630599976,insert,,,
502,19860553,9,n,mean io,False,1,8.47061824798584,5,61,[],0,0.12623311579227448,0.7413009405136108,merge,,,
503,19860553,9,rost,##p,False,2,8.455101013183594,8,62,[],0,0.24838723242282867,0.799412727355957,insert,,,
504,19860553,9,laure,tim ##olo,False,3,8.440620422363281,20,63,[],0,0.09776260703802109,0.8286860585212708,merge,,,
505,19860553,9,ium,##t,True,4,11.728879928588867,19,64,[8],1,0.10048234462738037,0.7139016389846802,insert,,,
506,19860553,10,aerobic,the,False,1,6.738491058349609,2,65,[],0,0.0454874150454998,0.6647005081176758,insert,,,
507,19860553,10,statistically,difference,False,2,8.184414863586426,12,66,[],0,0.24733325839042664,0.7998805046081543,insert,,,
508,19860553,10,rotein,##p,False,3,9.106257438659668,15,67,[],0,0.5575916767120361,0.7980859279632568,insert,,,
509,19860553,10,statistically,",",False,4,9.960878372192383,26,68,[],0,0.3235100209712982,0.784845232963562,insert,,,
510,19860553,10,statistically,a,False,5,10.48721694946289,29,69,[],0,0.9426426291465759,0.8981330990791321,insert,,,
511,19860553,10,apse,##l,True,6,10.537553787231445,46,70,[9],1,0.0755683109164238,0.7690798044204712,insert,,,
512,19860553,11,ibr,sp,False,1,5.121746063232422,11,25,[],0,0.14976875483989716,0.7052213549613953,insert,,,
513,19860553,11,resp,sp,False,2,5.772378444671631,10,26,[],0,0.39054226875305176,0.80706387758255,replace,,,
514,19860553,11,but,",",False,3,6.472864151000977,2,27,[],0,0.27957162261009216,0.9567564725875854,insert,,,
515,19860553,11,either,changes,False,4,6.84889030456543,5,28,[],0,0.2868715226650238,0.9640863537788391,insert,,,
516,19860553,11,significant,significant,False,5,7.218708038330078,4,29,[],0,0.10315561294555664,0.969001293182373,insert,,,
517,19860553,11,resp,lung sp,False,6,7.2866926193237305,9,30,[],0,0.44805482029914856,0.8001843690872192,merge,,,
518,19860553,11,measurements,pressure,False,7,7.574811935424805,8,31,[],0,0.16104041039943695,0.8893073797225952,insert,,,
519,19860553,11,blood,blood,True,8,7.898594379425049,7,32,[10],1,0.2621333599090576,0.9591673612594604,insert,,,
520,19860553,12,clinically,the,False,1,4.42572021484375,3,66,[],0,0.08025900274515152,0.8219565153121948,insert,,,
521,19860553,12,amide,##l,False,2,5.299420356750488,15,67,[],0,0.11882643401622772,0.7763334512710571,insert,,,
522,19860553,12,laure,tim ##olo,False,3,5.333046913146973,12,68,[],0,0.06392737478017807,0.7431281805038452,merge,,,
523,19860553,12,diabetic,in,False,4,6.186613082885742,30,69,[],0,0.12918978929519653,0.9011556506156921,insert,,,
524,19860553,12,opoly,bi,True,5,6.827256202697754,20,70,[11],1,0.6769675612449646,0.6043247580528259,insert,,,
525,19860553,13,irrespective,profile,False,1,2.5217084884643555,33,54,[],0,0.3547988533973694,0.6264874935150146,insert,,,
526,19860553,13,atin,##t,False,2,3.291931629180908,20,55,[],0,0.3073940873146057,0.8623334765434265,insert,,,
527,19860553,13,amine,##l,False,3,4.374195098876953,24,56,[],0,0.09345967322587967,0.71727454662323,insert,,,
528,19860553,13,cin,tim,False,4,4.7232666015625,22,57,[],0,0.08263522386550903,0.7941100597381592,insert,,,
529,19860553,13,prospective,further,False,5,5.359823226928711,1,58,[],0,0.23189446330070496,0.9784400463104248,insert,,,
530,19860553,13,Studies,further studies,False,6,4.698801040649414,0,59,[],0,0.5508744120597839,0.952329158782959,merge,,,
531,19860553,13,sizes,sizes should,False,7,4.487281322479248,5,60,[],0,0.6822118759155273,0.9584630727767944,merge,,,
532,19860553,13,enough,large,True,8,4.755688667297363,4,61,[12],1,0.12776127457618713,0.9799553155899048,insert,,,
533,19860553,14,j,/ jo,False,1,1.2323417663574219,6.0,39,[],0.0,0.12634551525115967,0.9534252882003784,merge,,,
534,19860553,14,sych,##p,False,2,1.307735562324524,9.0,40,[],0.0,0.4212322235107422,0.8620890378952026,insert,,,
535,19860553,14,.,##9 /,False,3,0.3338785171508789,5.0,41,[],0.0,0.08888592571020126,0.9901751279830933,merge,,,
536,19860553,14,PubMed,##8,False,4,1.5770503282546997,14.0,42,[],0.0,0.16525794565677643,0.8147798776626587,insert,,,
537,19860553,14,DOI,doi,False,5,2.02085018157959,1.0,43,[],0.0,0.7551224827766418,0.9467464685440063,insert,,,
538,19860553,14,PubMed,##8,False,6,2.012564182281494,13.0,44,[],0.0,0.4186529517173767,0.8661870360374451,replace,,,
539,19860553,14,94,##55 ##3,False,7,2.0533838272094727,18.0,45,[],0.0,0.012192518450319767,0.926249086856842,merge,,,
540,19860553,14,01,1986 ##0,False,8,1.6668593883514404,16.0,46,[],2.0,0.014208105392754078,0.9239515066146851,merge,,,
541,19860553,14,PubMed,[,False,9,1.8061316013336182,21.0,47,[],2.0,0.15586797893047333,0.8313812613487244,insert,,,
542,19860553,14,itations,##line,False,10,1.9784634113311768,24.0,48,[],2.0,0.8078856468200684,0.9201216697692871,replace,,,
543,19860553,14,PubMed,[ indexed,False,11,1.931401014328003,20.0,49,[],2.0,0.49538376927375793,0.9178536534309387,merge,,,
544,19860553,14,PubMed,for,False,12,2.268329620361328,23.0,50,[],3.0,0.04665801301598549,0.8107276558876038,insert,,,
545,19860553,14,jam,##p,False,13,2.244413375854492,8.0,51,[],3.0,0.08143579214811325,0.8493983149528503,replace,,,
546,19860553,14,,,False,0,,,51,,,,,,,,
547,10837379,0,anca,br,False,1,23.95860481262207,1,17,[],0,0.045095931738615036,0.9171724915504456,insert,,,
548,10837379,0,itis,##l,True,2,27.39424705505371,7,18,[0],1,0.2130180448293686,0.9191632866859436,insert,,,
549,10837379,1,iors,jun,False,1,23.458404541015625,2.0,7,[],0.0,0.17277877032756805,0.8688805103302002,insert,,,
550,10837379,1,),2000 jun,False,2,20.229251861572266,0.0,8,[],0.0,0.26808151602745056,0.7127458453178406,merge,,,
551,10837379,1,,,False,0,,,8,,,,,,,,
552,10837379,2,diabetic,in,True,1,24.895004272460938,14,61,[2],1,0.32158875465393066,0.884528636932373,insert,,,
553,10837379,3,therm,##tan,False,1,20.792749404907227,3,23,[],0,0.22122220695018768,0.8602257370948792,insert,,,
554,10837379,3,rophic,##t,False,2,23.451831817626953,6,24,[],0,0.23503176867961884,0.8641868829727173,insert,,,
555,10837379,3,Cry,ireland la,True,3,23.481658935546875,0,25,"[5, 3]",1,0.08233454823493958,0.737376868724823,merge,,,
556,10837379,4,ico,ep,True,1,20.292387008666992,6,11,[4],2,0.08362315595149994,0.940669059753418,insert,,,
557,10837379,5,izations,hospital,False,1,21.474626541137695,16,21,[],0,0.16064676642417908,0.9660035967826843,insert,,,
558,10837379,5,itative,author,False,2,23.291339874267578,1,22,[],0,0.1512429565191269,0.8778537511825562,insert,,,
559,10837379,5,phthal,##hal,False,3,24.677913665771484,11,23,[],0,0.764087438583374,0.7963871955871582,insert,,,
560,10837379,5,biology,college hospital,False,4,24.423595428466797,14,24,[],0,0.1085386872291565,0.9046931862831116,merge,,,
561,10837379,5,dental,university college,True,5,23.234928131103516,13,25,[5],1,0.060929231345653534,0.8113663196563721,merge,,,
562,10837379,6,diabetic,in,True,1,19.814208984375,41,94,[6],1,0.39593741297721863,0.8996657133102417,insert,,,
563,10837379,7,hy,hyper,True,1,16.404556274414062,15,42,[7],1,0.19729863107204437,0.5120730400085449,insert,,,
564,10837379,8,orally,receive,True,1,14.121593475341797,17,45,[8],2,0.20249508321285248,0.7984801530838013,insert,,,
565,10837379,9,irrespective,analysis,False,1,11.650634765625,11,11,[],0,0.19522476196289062,0.011466504074633121,insert,,,
566,10837379,9,pooled,the,False,2,13.45222282409668,10,12,[],0,0.3802254796028137,0.005065609700977802,insert,,,
567,10837379,9,all,224 patients,True,3,13.221057891845703,3,13,[7],0,0.1192697137594223,0.841665506362915,merge,,,
568,10837379,10,gestation,months,True,1,10.354562759399414,3,46,[10],1,0.07618128508329391,0.911306619644165,insert,,,
569,10837379,11,xy,do,False,1,6.899593353271484,5,28,[],0,0.14208181202411652,0.788101851940155,insert,,,
570,10837379,11,absorption,corresponding,False,2,8.165427207946777,2,29,[],0,0.18511046469211578,0.8716393113136292,insert,,,
571,10837379,11,concentrations,##mide,False,3,7.985013961791992,8,30,[],0,0.22402258217334747,0.8050829768180847,insert,,,
572,10837379,11,respective,the,True,4,9.04954719543457,1,31,[11],1,0.0923452228307724,0.9762122631072998,insert,,,
573,10837379,12,effect,the difference,True,1,3.4267373085021973,0,32,[16],1,0.026418954133987427,0.7397449016571045,merge,,,
574,10837379,16,ophen,##rz,False,1,7.277692794799805,12,69,[],0,0.08242197334766388,0.8669110536575317,insert,,,
575,10837379,16,supplementation,##mide,False,2,8.874345779418945,14,70,[],0,0.19067393243312836,0.8187730312347412,insert,,,
576,10837379,16,stre,io,False,3,9.894020080566406,18,71,[],0,0.016313787549734116,0.8249874711036682,insert,,,
577,10837379,16,effect,conclusion,False,4,10.05056381225586,1,72,[],0,0.043368253856897354,0.932731568813324,insert,,,
578,10837379,16,yr,##op,True,5,10.99776840209961,5,73,[16],1,0.2035340517759323,0.9151686429977417,insert,,,
579,10837379,17,ibliography,##jo,False,1,4.251126766204834,8.0,67,[],0.0,0.0728282630443573,0.7723490595817566,replace,,,
580,10837379,17,PubMed,/,False,2,4.749960899353027,7.0,68,[],0.0,0.28970199823379517,0.8667296171188354,insert,,,
581,10837379,17,DOI,doi,False,3,5.486208915710449,1.0,69,[],0.0,0.6656898856163025,0.9613436460494995,insert,,,
582,10837379,17,jo,/ b,False,4,5.26411247253418,6.0,70,[],0.0,0.021660225465893745,0.933645486831665,merge,,,
583,10837379,17,.,##6 /,False,5,5.159463405609131,5.0,71,[],0.0,0.502094030380249,0.9926720857620239,merge,,,
584,10837379,17,101,113,False,6,4.989294528961182,4.0,72,[],0.0,0.2179938703775406,0.9470608234405518,replace,,,
585,10837379,17,PubMed,##9,False,7,5.30940055847168,15.0,73,[],0.0,0.030766019597649574,0.7935949563980103,replace,,,
586,10837379,17,n,##ci,False,8,5.559356689453125,18.0,74,[],0.0,0.09298695623874664,0.8070839643478394,insert,,,
587,10837379,17,cf,pm,False,9,6.132918357849121,17.0,75,[],0.0,0.0919983983039856,0.9028529524803162,insert,,,
588,10837379,17,978,:,False,10,6.1772685050964355,20.0,76,[],0.0,0.015143261291086674,0.9527663588523865,insert,,,
589,10837379,17,",",##49 ##9,False,11,6.36592960357666,24.0,77,[],0.0,0.2087327390909195,0.9757716059684753,merge,,,
590,10837379,17,77,##17,False,12,6.340904235839844,23.0,78,[],0.0,0.013221518136560917,0.9477492570877075,insert,,,
591,10837379,17,id,##17 ##23,False,13,6.342898845672607,22.0,79,[],0.0,0.026100102812051773,0.9232754707336426,merge,,,
592,10837379,17,pm,pm ##ci,False,14,5.919491291046143,16.0,80,[],0.0,0.11404525488615036,0.9915850162506104,merge,,,
593,10837379,17,id,pmid,False,15,6.608855247497559,27.0,81,[],1.0,0.47129902243614197,0.9182584285736084,insert,,,
594,10837379,17,PubMed,##9,False,16,6.799163818359375,32.0,82,[],3.0,0.08623464405536652,0.8203628659248352,insert,,,
595,10837379,17,340,##37,False,17,7.895946025848389,31.0,83,[],2.0,0.03684171289205551,0.9210357666015625,insert,,,
596,10837379,17,110,##37 ##37,False,18,6.86775016784668,29.0,84,[],2.0,0.03675715997815132,0.9461978673934937,merge,,,
597,10837379,17,iop,med,False,19,7.950420379638672,36.0,85,[],0.0,0.12112773209810257,0.8135335445404053,insert,,,
598,10837379,17,PubMed,for,False,20,7.996234893798828,35.0,86,[],1.0,0.02120426669716835,0.8003484010696411,insert,,,
599,10837379,17,search,indexed,False,21,8.325322151184082,34.0,87,[],2.0,0.03300130367279053,0.8456497192382812,insert,,,
600,10837379,17,id,pmid,False,22,8.373126983642578,26.0,88,[],3.0,0.0964558869600296,0.9823735356330872,replace,,,
601,10837379,17,doi,6,False,23,8.235548973083496,12.0,89,[],3.0,0.05525175482034683,0.9410864114761353,replace,,,
602,10837379,17,doi,84,False,24,8.270771980285645,10.0,90,[],3.0,0.0933116152882576,0.9241092205047607,replace,,,
603,10837379,17,100,57,False,25,8.285982131958008,14.0,91,[],3.0,0.07952908426523209,0.968069314956665,replace,,,
604,10837379,17,,,False,0,,,91,,,,,,,,
605,10837379,13,amin,la ##tan,True,1,16.601947784423828,0,75,[17],1,0.1057717353105545,0.7656381130218506,merge,,,
606,10837379,14,atin,##t,False,1,12.310213088989258,22,74,[],0,0.1476321816444397,0.9257655739784241,insert,,,
607,10837379,14,concentrations,corresponding figures,False,2,12.65516185760498,1,75,[],1,0.2724945843219757,0.7108206152915955,merge,,,
608,10837379,14,chlor,##tan,False,3,15.97066593170166,19,76,[],1,0.06908730417490005,0.771754264831543,insert,,,
609,10837379,14,The,the corresponding,False,4,14.282266616821289,0,77,[],0,0.06565050035715103,0.9241364002227783,merge,,,
610,10837379,14,concentrations,trough,False,5,15.853632926940918,5,78,[],2,0.2417498081922531,0.8597006797790527,insert,,,
611,10837379,14,the,at,False,6,15.591217994689941,4,79,[],1,0.05822499841451645,0.990450382232666,insert,,,
612,10837379,14,h,mm h,False,7,15.435083389282227,9,80,[],1,0.9986536502838135,0.9526137113571167,merge,,,
613,10837379,14,8,1 mm,False,8,14.229148864746094,8,81,[],3,0.06575608253479004,0.9379287362098694,merge,,,
614,10837379,14,g,##g,False,9,15.756187438964844,12,82,[],3,0.0556657537817955,0.8387831449508667,insert,,,
615,10837379,14,ost,do,False,10,16.894588470458984,35,83,[],4,0.09541184455156326,0.6154340505599976,insert,,,
616,10837379,14,CI,%,False,11,17.663475036621094,15,84,[],4,0.25382712483406067,0.9328882694244385,insert,,,
617,10837379,14,statistically,a,False,12,18.575481414794922,40,85,[],4,0.952504575252533,0.7582069635391235,insert,,,
618,10837379,14,methyl,for,False,13,19.56900405883789,17,86,[],4,0.11815549433231354,0.8478356599807739,insert,,,
619,10837379,14,cy,##ros,False,14,20.18034553527832,21,87,[],5,0.947715163230896,0.7985535860061646,insert,,,
620,10837379,14,g,h ##g,False,15,19.45514678955078,27,88,[],4,0.5252869725227356,0.9762405753135681,merge,,,
621,10837379,14,1,7 mm,False,16,18.736087799072266,25,89,[],4,0.19775710999965668,0.9151403903961182,merge,,,
622,10837379,14,%,17 %,False,17,18.04299545288086,30,90,[],5,0.06446357071399689,0.9499413371086121,merge,,,
623,10837379,14,derivatives,##mide,False,18,18.82861328125,38,91,[],5,0.2271500825881958,0.722411572933197,insert,,,
624,10837379,14,othe,an,False,19,19.84975814819336,57,92,[],5,0.0598544105887413,0.7891181111335754,insert,,,
625,10837379,14,ensis,##mide,False,20,20.06723976135254,37,93,[],6,0.08559456467628479,0.9305065274238586,replace,,,
626,10837379,14,consisting,difference,True,21,20.506488800048828,42,94,[14],5,0.08290017396211624,0.9261175394058228,insert,,,
627,15097262,0,rog,g,False,1,19.12356185913086,2,10,[],0,0.04901169613003731,0.7038049697875977,insert,,,
628,15097262,0,ulia,j,False,2,20.868350982666016,1,11,[],0,0.20389753580093384,0.8329416513442993,insert,,,
629,15097262,0,@,j g,True,3,21.08216094970703,0,12,[0],1,0.05142262205481529,0.838317334651947,merge,,,
630,15097262,1,2016,apr,True,1,15.882245063781738,2,6,[1],1,0.055737946182489395,0.8943818807601929,insert,,,
631,15097262,2,diabetic,in,True,1,18.969406127929688,26,90,[2],1,0.30866220593452454,0.751891016960144,insert,,,
632,15097262,3,yn,##d,False,1,14.129945755004883,19,76,[],0,0.035234663635492325,0.9333996772766113,insert,,,
633,15097262,3,oy,ah,True,2,15.536969184875488,21,77,[3],2,0.029275482520461082,0.9488420486450195,insert,,,
634,15097262,4,tub,intra ##oc,False,1,9.504617691040039,5,98,[],0,0.17288416624069214,0.8174636960029602,merge,,,
635,15097262,4,rotein,##p,False,2,9.866694450378418,12,99,[],0,0.1853979378938675,0.8755674958229065,insert,,,
636,15097262,4,ivity,effect,True,3,12.667590141296387,15,100,[4],1,0.34024298191070557,0.7514629364013672,insert,,,
637,15097262,5,hy,hyper,False,1,8.555058479309082,12,82,[],0,0.25930213928222656,0.6553232669830322,insert,,,
638,15097262,5,used,methods,False,2,10.030136108398438,1,83,[],0,0.14216561615467072,0.9041451215744019,insert,,,
639,15097262,5,rog,g,True,3,10.879935264587402,19,84,[5],1,0.20786093175411224,0.9252989292144775,insert,,,
640,15097262,6,g,peak io,True,1,3.8457179069519043,13,94,[6],1,0.30038633942604065,0.7422056198120117,merge,,,
641,15097262,7,antidepressant,the,False,1,1.4904847145080566,1.0,31,[],0.0,0.03967976197600365,0.7801417112350464,insert,,,
642,15097262,7,antidepressant,lowering,False,2,2.00885009765625,5.0,32,[],0.0,0.4109923243522644,0.7754995822906494,insert,,,
643,15097262,7,antidepressant,lowering,False,3,2.2354443073272705,4.0,33,[],0.0,0.053383972495794296,0.7091462016105652,replace,,,
644,15097262,7,pp,the io,False,4,2.2195897102355957,0.0,34,[],0.0,0.04174420237541199,0.8897436857223511,merge,,,
645,15097262,7,antidepressant,reported,False,5,2.425074338912964,19.0,35,[],0.0,0.10791455954313278,0.7137073278427124,insert,,,
646,15097262,7,both,at,False,6,2.710695743560791,7.0,36,[],0.0,0.2917226254940033,0.9779479503631592,insert,,,
647,15097262,7,ances,##ability,False,7,2.769965648651123,13.0,37,[],0.0,0.33953046798706055,0.8316576480865479,replace,,,
648,15097262,7,periods,trough,False,8,2.9745993614196777,10.0,38,[],0.0,0.05373470485210419,0.8755278587341309,insert,,,
649,15097262,7,toler,##ler,False,9,3.045083522796631,12.0,39,[],0.0,0.22915804386138916,0.9437226057052612,replace,,,
650,15097262,7,satisfaction,reported convenience,False,10,2.9532790184020996,18.0,40,[],0.0,0.27716875076293945,0.9242428541183472,merge,,,
651,15097262,7,scores,satisfaction,False,11,3.131453514099121,22.0,41,[],0.0,0.1933709681034088,0.9622521996498108,insert,,,
652,15097262,7,12,at,False,12,3.253542900085449,25.0,42,[],0.0,0.13018831610679626,0.9651942253112793,insert,,,
653,15097262,7,separately,measured,False,13,3.6752076148986816,24.0,43,[],0.0,0.4553071856498718,0.9489774703979492,insert,,,
654,15097262,7,efficacy,satisfaction,False,14,3.735529899597168,21.0,44,[],0.0,0.24494728446006775,0.8571479916572571,replace,,,
655,15097262,7,reliability,patient,False,15,3.8092775344848633,16.0,45,[],0.0,0.03380681201815605,0.791338324546814,replace,,,
656,15097262,7,,,False,0,,,45,,,,,,,,
657,15097262,8,laure,tim ##olo,False,1,0.14952167868614197,13,115,[],0,0.10414907336235046,0.8789714574813843,merge,,,
658,15097262,8,amide,##l,False,2,17.45457649230957,16,116,[],0,0.8008537888526917,0.914212703704834,insert,,,
659,15097262,8,xy,do,False,3,20.249574661254883,9,117,[],0,0.10672279447317123,0.7516363859176636,insert,,,
660,15097262,8,rotein,##p,False,4,22.2469539642334,29,118,[],0,0.7567741870880127,0.8761343955993652,insert,,,
661,15097262,8,end,3 peak,True,5,22.00000762939453,4,119,[14],1,0.08662327378988266,0.8081675171852112,merge,,,
662,15097262,9,un,the pre,False,1,7.7553391456604,24,61,[],0,0.2043706476688385,0.730724573135376,merge,,,
663,15097262,9,ogeneity,cis,False,2,9.689833641052246,18,62,[],0,0.05869550630450249,0.8647451400756836,insert,,,
664,15097262,9,month,the month,False,3,9.133281707763672,1,63,[],0,0.5429094433784485,0.9878764152526855,merge,,,
665,15097262,9,pec,##ec,False,4,11.49600887298584,28,64,[],0,0.43647509813308716,0.7531137466430664,insert,,,
666,15097262,9,sor,##para,False,5,12.895240783691406,31,65,[],0,0.12513010203838348,0.7697300910949707,insert,,,
667,15097262,9,time,trough time,False,6,12.439671516418457,4,66,[],0,0.9960187077522278,0.9750751852989197,merge,,,
668,15097262,9,month,both month,True,7,11.742443084716797,8,67,[8],1,0.53692626953125,0.9831990599632263,merge,,,
669,15097262,10,frequency,the incidence,True,1,6.4240312576293945,0,14,[9],1,0.08148530125617981,0.9144240617752075,merge,,,
670,15097262,11,qualitative,reported,False,1,7.027029037475586,3,25,[],0,0.08281400054693222,0.8360676765441895,insert,,,
671,15097262,11,Measures,reported assessments,False,2,6.4989237785339355,2,26,[],0,0.7267338633537292,0.918123722076416,merge,,,
672,15097262,11,satisfaction,convenience,False,3,7.190286636352539,6,27,[],0,0.2553890347480774,0.9731281995773315,insert,,,
673,15097262,11,patient,of,False,4,7.753218173980713,5,28,[],0,0.264724999666214,0.9831187725067139,insert,,,
674,15097262,11,satisfaction,patient,False,5,8.385977745056152,1,29,[],0,0.06954142451286316,0.9659794569015503,insert,,,
675,15097262,11,observed,differences,False,6,8.94465160369873,14,30,[],0,0.36547383666038513,0.9797974824905396,insert,,,
676,15097262,11,virtually,showed,False,7,9.254134178161621,9,31,[],0,0.44667789340019226,0.918035089969635,insert,,,
677,15097262,11,significant,##ly significant,True,8,8.96539306640625,11,32,[10],1,0.7067343592643738,0.9929429292678833,merge,,,
678,15097262,12,otropic,##p,False,1,5.26823616027832,4,77,[],0,0.02673245035111904,0.9213514924049377,replace,,,
679,15097262,12,laure,tim ##olo,False,2,5.328339576721191,15,78,[],0,0.04759139567613602,0.8736598491668701,merge,,,
680,15097262,12,Δ,the io,True,3,5.090188026428223,2,79,[11],1,0.042195748537778854,0.9226337671279907,merge,,,
681,15097262,13,outpatient,both,False,1,2.2327654361724854,12,20,[],0,0.13713248074054718,0.8723374605178833,insert,,,
682,15097262,13,outcomes,patient,False,2,2.9381496906280518,1,21,[],0,0.09044691175222397,0.954053521156311,insert,,,
683,15097262,13,safety,reported,False,3,3.2430310249328613,3,22,[],0,0.08961258083581924,0.94342041015625,insert,,,
684,15097262,13,severity,the incidence,True,4,3.112791061401367,5,23,[12],1,0.08856581151485443,0.9546443223953247,merge,,,
685,15097262,14,id,pmid,False,1,1.3780615329742432,1.0,23,[],0.0,0.1659233421087265,0.9366836547851562,insert,,,
686,15097262,14,07,##7 ##26,False,2,0.7979406118392944,4.0,24,[],0.0,0.05431893467903137,0.9177372455596924,merge,,,
687,15097262,14,KB,##2,False,3,1.650208830833435,7.0,25,[],0.0,0.012554796412587166,0.10749422013759613,insert,,,
688,15097262,14,6,##9 ##7,False,4,1.1834031343460083,3.0,26,[],1.0,0.014435841701924801,0.8518176078796387,merge,,,
689,15097262,14,[,##2 [,False,5,1.6726024150848389,6.0,27,[],1.0,0.2537141442298889,0.9644241333007812,merge,,,
690,15097262,14,iop,med,False,6,2.028836727142334,11.0,28,[],1.0,0.113393135368824,-0.11997124552726746,insert,,,
691,15097262,14,link,indexed,False,7,1.9377422332763672,9.0,29,[],1.0,0.0425226166844368,0.16527606546878815,insert,,,
692,15097262,14,Reference,pmid,False,8,1.8735884428024292,0.0,30,[],1.0,0.02837597019970417,0.8547897934913635,replace,,,
693,15097262,14,,,False,0,,,30,,,,,,,,
694,17519068,0,ati,##rr,False,1,22.014738082885742,2.0,14,[],0.0,0.044430289417505264,0.9526797533035278,insert,,,
695,17519068,0,orum,##in,False,2,25.172035217285156,6.0,15,[],0.0,0.15575984120368958,0.8836304545402527,insert,,,
696,17519068,0,si,##rr med,False,3,23.90576934814453,1.0,16,[],0.0,0.21012824773788452,0.7936643362045288,merge,,,
697,17519068,0,ul,res,False,4,25.25475311279297,4.0,17,[],0.0,0.01836206577718258,0.9056934118270874,insert,,,
698,17519068,0,,,False,0,,,17,,,,,,,,
699,17519068,1,;,2007,False,1,0.29756981134414673,0.0,4,[],0.0,0.08861710131168365,0.7217063307762146,replace,,,
700,17519068,1,ns,23,False,2,0.38631707429885864,3.0,5,[],0.0,0.028990576043725014,0.8643710613250732,replace,,,
701,17519068,1,,,False,0,,,5,,,,,,,,
702,17519068,2,diabetic,in,False,1,21.5501708984375,36,99,[],0,0.22897666692733765,0.881102442741394,insert,,,
703,17519068,2,tub,intra ##oc,True,2,21.055118560791016,6,100,[2],1,0.23778268694877625,0.8009617328643799,merge,,,
704,17519068,3,oto,m,True,1,18.543724060058594,8,31,[3],2,0.07799998670816422,0.7451494932174683,insert,,,
705,17519068,4,objectively,to,False,1,16.940597534179688,13,181,[],0,0.16321679949760437,0.7946120500564575,insert,,,
706,17519068,4,toler,##ler,False,2,19.100849151611328,19,182,[],0,0.34550654888153076,0.9656859636306763,insert,,,
707,17519068,4,regimen,dose,False,3,20.512962341308594,26,183,[],0,0.6812448501586914,0.8988394737243652,insert,,,
708,17519068,4,rx,##fc,False,4,21.296823501586914,42,184,[],0,0.02423180267214775,0.7255950570106506,insert,,,
709,17519068,4,uy,##x,True,5,22.23247528076172,3,185,[4],1,0.011092317290604115,0.9736491441726685,insert,,,
710,17519068,5,ation,design,False,1,10.77808952331543,1,17,[],0,0.21944469213485718,0.8969945907592773,insert,,,
711,17519068,5,randomized,",",True,2,11.840396881103516,7,18,[5],2,0.07977597415447235,0.9223811030387878,insert,,,
712,17519068,6,hy,mono,False,1,8.168573379516602,36,70,[],0,0.2065785974264145,0.7109237909317017,insert,,,
713,17519068,6,ond,g,True,2,10.018390655517578,12,71,[6],1,0.17110851407051086,0.7725281715393066,insert,,,
714,17519068,7,tenance,main,False,1,7.789417266845703,1,58,[],0,0.714885950088501,0.8110812902450562,insert,,,
715,17519068,7,At,:,False,2,8.61578369140625,4,59,[],0,0.03535272926092148,0.9606660604476929,insert,,,
716,17519068,7,Primary,main outcome,False,3,7.695133209228516,0,60,[],0,0.02633928507566452,0.9349344372749329,merge,,,
717,17519068,7,treatment,primary,False,4,8.659652709960938,6,61,[],0,0.12216874212026596,0.8997569680213928,insert,,,
718,17519068,7,off,-,False,5,8.773212432861328,8,62,[],0,0.13669472932815552,0.9556168913841248,insert,,,
719,17519068,7,osity,##p,False,6,9.331663131713867,14,63,[],0,0.028418613597750664,0.9095243215560913,replace,,,
720,17519068,7,baseline,the,False,7,9.843862533569336,11,64,[],0,0.11446771770715714,0.9310400485992432,insert,,,
721,17519068,7,daytime,in,True,8,10.070804595947266,13,65,[7],2,0.1325981467962265,0.8307774066925049,insert,,,
722,17519068,8,Note,results,False,1,4.451369285583496,1,55,[],0,0.07034654915332794,0.9247443675994873,insert,,,
