,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode
329,22313154,16,pain extremity,pain,False,3,0.00021854684746358544,53,3,,,,,,DISEASE,0.0,class_change
330,22313154,17,metformine,metformin,False,1,0.0,33,1,,,,,,CHEMICAL,0,class_change
331,22313154,19,,,False,,,,,,,,,,,,
332,25753488,0,,,False,,,,,,,,,,,,
333,25753488,1,,,False,,,,,,,,,,,,
334,25753488,3,linagliptin product,linagliptin,,1,,4,1,,,,,,CHEMICAL,,class_change
335,25753488,3,t2dm - diabetes mellitus type 2,diabetes mellitus,,2,,15,2,,,,,,DISEASE,,class_change
336,25753488,3,metformine,metformin,False,3,0.0,27,3,,,,,,CHEMICAL,0.0,class_change
337,25753488,4,,,False,,,,,,,,,,,,
338,25753488,5,,,False,,,,,,,,,,,,
339,25753488,6,,,False,,,,,,,,,,,,
340,25753488,7,,,False,,,,,,,,,,,,
341,25753488,8,,,False,,,,,,,,,,,,
342,25753488,9,,,False,,,,,,,,,,,,
343,25753488,10,,,False,,,,,,,,,,,,
344,25753488,11,,,False,,,,,,,,,,,,
345,25753488,12,t2dm - diabetes mellitus type 2,type 2 diabetes mellitus,False,1,0.0,7,1,,,,,,DISEASE,0,class_change
346,25753488,13,linagliptin product,linagliptin,,1,,36,1,,,,,,CHEMICAL,,class_change
347,25753488,13,metformine,metformin,False,2,0.0,43,2,,,,,,CHEMICAL,0.0,class_change
348,25753488,14,metformine,metformin,,1,,47,1,,,,,,CHEMICAL,,class_change
349,25753488,14,linagliptin product,linagliptin,,2,,61,2,,,,,,CHEMICAL,,class_change
350,25753488,14,metformine,metformin,True,3,0.004732151515781879,74,3,,,,,,CHEMICAL,1.0,class_change
351,25753488,15,metformine,metformin,False,1,2.9129162157914834e-06,7,1,,,,,,CHEMICAL,0,class_change
352,25753488,16,,,False,,,,,,,,,,,,
353,25753488,17,,,False,,,,,,,,,,,,
354,25753488,18,linagliptin product,linagliptin,False,1,0.0006475840345956385,13,1,,,,,,CHEMICAL,0,class_change
355,25753488,19,,,False,,,,,,,,,,,,
356,25753488,20,linagliptin product,linagliptin,False,1,5.8608977269614115e-05,8,1,,,,,,CHEMICAL,0,class_change
357,25753488,21,,,False,,,,,,,,,,,,
358,25753488,22,linagliptin product,linagliptin,True,1,0.00012953933037351817,0,1,,,,,,CHEMICAL,1,class_change
359,25753488,23,linagliptin product,linagliptin,,1,,2,1,,,,,,CHEMICAL,,class_change
360,25753488,23,metformine,metformin,False,2,0.0004347999638412148,31,2,,,,,,CHEMICAL,0.0,class_change
361,25753488,24,,,False,,,,,,,,,,,,
362,23706759,0,,,False,,,,,,,,,,,,
363,23706759,1,,,False,,,,,,,,,,,,
364,23706759,3,vildagliptin product,vildagliptin,False,1,5.2615534514188766e-05,12,1,,,,,,CHEMICAL,0,class_change
365,23706759,4,,,False,,,,,,,,,,,,
366,23706759,5,,,False,,,,,,,,,,,,
367,23706759,7,,,False,,,,,,,,,,,,
368,23706759,8,,,False,,,,,,,,,,,,
369,23706759,13,,,False,,,,,,,,,,,,
370,23706759,14,vildagliptin product,vildagliptin,False,1,1.813808921724558e-05,25,1,,,,,,CHEMICAL,0,class_change
371,23706759,15,diabetes type 2,diabetes,False,1,1.734715624479577e-06,58,1,,,,,,DISEASE,0,class_change
372,23706759,16,vildagliptin product,vildagliptin,False,1,0.0011199051514267921,42,1,,,,,,CHEMICAL,0,class_change
373,23706759,17,,,False,,,,,,,,,,,,
374,23706759,19,vildagliptin product,vildagliptin,False,1,0.0007190565811470151,22,1,,,,,,CHEMICAL,0,class_change
375,23706759,20,vildagliptin product,vildagliptin,False,1,0.00018238797201775014,43,1,,,,,,CHEMICAL,0,class_change
376,23706759,21,vildagliptin product,vildagliptin,False,1,0.00010458157339598984,28,1,,,,,,CHEMICAL,0,class_change
377,23706759,22,vildagliptin product,vildagliptin,False,1,2.9046297640888952e-05,11,1,,,,,,CHEMICAL,0,class_change
378,23706759,23,diabetes type 2,diabetes,False,1,7.29385783415637e-06,30,1,,,,,,DISEASE,0,class_change
379,23706759,24,vildagliptin product,vildagliptin,,1,,15,1,,,,,,CHEMICAL,,class_change
380,23706759,24,diabetes type 2,diabetes,False,2,1.5827938113943674e-05,32,2,,,,,,DISEASE,0.0,class_change
381,23706759,27,,,False,,,,,,,,,,,,
382,21819517,0,,,False,,,,,,,,,,,,
383,21819517,1,,,False,,,,,,,,,,,,
384,21819517,2,insulin glargine human,glargine,,1,,12,1,,,,,,CHEMICAL,,class_change
385,21819517,2,diabetes type 2,diabetes,False,2,4.56839330809089e-08,35,2,,,,,,DISEASE,0.0,class_change
386,21819517,3,,,False,,,,,,,,,,,,
387,21819517,4,insulin glargine human,glargine,,1,,34,1,,,,,,CHEMICAL,,class_change
388,21819517,4,t2dm - diabetes mellitus type 2,diabetes mellitus,False,2,1.725982770039991e-07,52,2,,,,,,DISEASE,0.0,class_change
389,21819517,5,insulina lispro,lispro,,1,,19,1,,,,,,CHEMICAL,,class_change
390,21819517,5,glargine insulin,glargine,,2,,25,2,,,,,,CHEMICAL,,class_change
391,21819517,5,insulina lispro,lispro,False,3,2.046282077117212e-07,31,3,,,,,,CHEMICAL,0.0,class_change
392,21819517,6,,,False,,,,,,,,,,,,
393,21819517,7,glargine insulin,glargine,False,1,6.163840993167469e-09,8,1,,,,,,CHEMICAL,0,class_change
394,21819517,8,,,False,,,,,,,,,,,,
395,21819517,9,glargine insulin,glargine,False,1,0.0001646895834710449,10,1,,,,,,CHEMICAL,0,class_change
396,21819517,10,glargine insulin,glargine,False,1,0.00021935009863227606,22,1,,,,,,CHEMICAL,0,class_change
397,21819517,11,,,False,,,,,,,,,,,,
398,21819517,12,glargine insulin,glargine,False,1,2.870641037588939e-05,39,1,,,,,,CHEMICAL,0,class_change
399,21819517,13,nocturnal hypoglycemia,nocturnal hypoglycaemia,False,1,1.9737499314942397e-06,26,1,,,,,,DISEASE,0,class_change
400,21819517,15,glargine insulin,glargine,False,1,8.873204933479428e-06,32,1,,,,,,CHEMICAL,0,class_change
401,21819517,16,glargine insulin,glargine,False,1,7.5161260610911995e-06,19,1,,,,,,CHEMICAL,0,class_change
402,21819517,17,,,False,,,,,,,,,,,,
403,21802161,0,,,False,,,,,,,,,,,,
404,21802161,1,,,False,,,,,,,,,,,,
405,21802161,3,diabetes type 2,diabetes,False,1,2.611307536426466e-06,21,1,,,,,,DISEASE,0,class_change
406,21802161,4,,,False,,,,,,,,,,,,
407,21802161,5,,,False,,,,,,,,,,,,
408,21802161,6,folates,folate,,1,,18,1,,,,,,CHEMICAL,,class_change
409,21802161,6,diabetes type 2,diabetes,,2,,48,2,,,,,,DISEASE,,class_change
410,21802161,6,metformine,metformin,False,3,9.560066246194765e-05,50,3,,,,,,CHEMICAL,0.0,class_change
411,21802161,7,,,False,,,,,,,,,,,,
412,21802161,8,diabetes type 2,diabetes,False,1,8.449912343166943e-07,40,1,,,,,,DISEASE,0,class_change
413,21802161,9,test folic acid,folic acid,False,1,0.0006838102708570659,8,1,,,,,,CHEMICAL,0,class_change
414,21802161,10,,,False,,,,,,,,,,,,
415,21802161,11,test folic acid,folic acid,,1,,5,1,,,,,,CHEMICAL,,class_change
416,21802161,11,blood fasting glucose,glucose,False,2,0.00011699035530909896,36,2,,,,,,CHEMICAL,0.0,class_change
417,21802161,16,,,False,,,,,,,,,,,,
418,21802161,12,folate serum,folate,,1,,5,1,,,,,,CHEMICAL,,class_change
419,21802161,12,test folic acid,folic acid,False,2,4.1784511267906055e-05,32,2,,,,,,CHEMICAL,0.0,class_change
420,21802161,13,test folic acid,folic acid,False,1,9.971864528779406e-06,4,1,,,,,,CHEMICAL,0,class_change
421,21802161,14,test folic acid,folic acid,,1,,2,1,,,,,,CHEMICAL,,class_change
422,21802161,14,diabetes type 2,diabetes,False,2,1.4084920394452638e-06,31,2,,,,,,DISEASE,0.0,class_change
423,23906445,0,,,False,,,,,,,,,,,,
424,23906445,1,,,False,,,,,,,,,,,,
425,23906445,3,dapagliflozin product,dapagliflozin,,1,,0,1,,,,,,CHEMICAL,,class_change
426,23906445,3,metformine,metformin,False,2,0.0,37,2,,,,,,CHEMICAL,0.0,class_change
427,23906445,4,,,False,,,,,,,,,,,,
428,23906445,5,dapagliflozin product,dapagliflozin,,1,,2,1,,,,,,CHEMICAL,,class_change
429,23906445,5,t2dm - diabetes mellitus type 2,diabetes mellitus,False,2,0.0,41,2,,,,,,DISEASE,0.0,class_change
430,23906445,6,dapagliflozin product,dapagliflozin,False,1,0.0,27,1,,,,,,CHEMICAL,0,class_change
431,23906445,7,metformine,metformin,False,1,0.0,75,1,,,,,,CHEMICAL,0,class_change
432,23906445,8,metformine,metformin,False,1,0.0,32,1,,,,,,CHEMICAL,0,class_change
433,23906445,9,,,False,,,,,,,,,,,,
434,23906445,10,,,False,,,,,,,,,,,,
435,23906445,11,dapagliflozin product,dapagliflozin,False,1,6.574913277290761e-05,4,1,,,,,,CHEMICAL,0,class_change
436,23906445,12,,,False,,,,,,,,,,,,
437,23906445,13,bone fracture,fracture,False,1,0.00016076513566076756,1,1,,,,,,DISEASE,0,class_change
438,23906445,14,infection of urinary tract,urinary tract infection,,1,,3,1,,,,,,DISEASE,,class_change
439,23906445,14,genital infections,genital infection,False,2,8.063585482886992e-06,14,2,,,,,,DISEASE,0.0,class_change
440,23906445,15,metformine,metformin,False,1,1.369980736853904e-06,46,1,,,,,,CHEMICAL,0,class_change
441,23906445,16,,,False,,,,,,,,,,,,
442,17929538,0,,,False,,,,,,,,,,,,
443,17929538,1,,,False,,,,,,,,,,,,
444,17929538,2,metformine,metformin,False,1,2.1053384813285447e-08,4,1,,,,,,CHEMICAL,0,class_change
445,17929538,3,,,False,,,,,,,,,,,,
446,17929538,4,metformine,metformin,False,1,-7.50281969885691e-09,10,1,,,,,,CHEMICAL,0,class_change
447,17929538,5,metformine,metformin,False,1,1.0770804692583624e-08,13,1,,,,,,CHEMICAL,0,class_change
448,17929538,6,,,False,,,,,,,,,,,,
449,17929538,7,metformine,metformin,False,1,6.815149333760928e-08,4,1,,,,,,CHEMICAL,0,class_change
450,17929538,8,,,False,,,,,,,,,,,,
451,17929538,9,cholesterol level,cholesterol,,1,,54,1,,,,,,CHEMICAL,,class_change
452,17929538,9,trig,triglycerides,,2,,60,2,,,,,,CHEMICAL,,class_change
453,17929538,9,cholesterol hdl,cholesterol,,3,,65,3,,,,,,CHEMICAL,,class_change
454,17929538,9,cholesterol ldl,cholesterol,False,4,4.139274700776241e-09,72,4,,,,,,CHEMICAL,0.0,class_change
455,17929538,10,,,False,,,,,,,,,,,,
456,17929538,11,,,False,,,,,,,,,,,,
457,17929538,12,,,False,,,,,,,,,,,,
458,17929538,13,metformine,metformin,False,1,2.6116721230096118e-08,6,1,,,,,,CHEMICAL,0,class_change
459,17929538,14,,,False,,,,,,,,,,,,
460,17929538,15,,,False,,,,,,,,,,,,
461,17929538,16,metformine,metformin,False,1,5.72559315514809e-08,24,1,,,,,,CHEMICAL,0,class_change
462,17929538,17,metformine,metformin,False,1,1.2203358323858993e-08,15,1,,,,,,CHEMICAL,0,class_change
463,17929538,18,metformine,metformin,,1,,9,1,,,,,,CHEMICAL,,class_change
464,17929538,18,metformine,metformin,False,2,-2.7286770176715436e-08,22,2,,,,,,CHEMICAL,0.0,class_change
465,17929538,19,,,False,,,,,,,,,,,,
466,23404788,0,,,False,,,,,,,,,,,,
467,23404788,1,,,False,,,,,,,,,,,,
468,23404788,2,diabetes type 2,diabetes,False,1,3.8033292639738647e-06,24,1,,,,,,DISEASE,0,class_change
469,23404788,3,,,False,,,,,,,,,,,,
470,23404788,4,glucose blood,glucose,,1,,19,1,,,,,,CHEMICAL,,class_change
471,23404788,4,loss weight,weight loss,,2,,22,2,,,,,,DISEASE,,class_change
472,23404788,4,t2dm - diabetes mellitus type 2,diabetes mellitus,False,3,0.00026894742040894926,36,3,,,,,,DISEASE,0.0,class_change
473,23404788,5,metformine,metformin,False,1,1.354089022242988e-06,36,1,,,,,,CHEMICAL,0,class_change
474,23404788,6,,,False,,,,,,,,,,,,
475,23404788,7,,,False,,,,,,,,,,,,
476,23404788,8,,,False,,,,,,,,,,,,
477,23404788,9,,,False,,,,,,,,,,,,
478,23404788,10,,,False,,,,,,,,,,,,
479,23404788,11,loss weight,weight loss,False,1,0.0007006142404861748,0,1,,,,,,DISEASE,0,class_change
480,23404788,12,,,False,,,,,,,,,,,,
481,23404788,13,,,False,,,,,,,,,,,,
482,23404788,14,nauseas,nausea,,1,,0,1,,,,,,DISEASE,,class_change
483,23404788,14,symptoms vomiting,vomiting,False,2,3.712082252604887e-05,3,2,,,,,,DISEASE,0.0,class_change
484,23404788,15,loss weight,weight loss,False,1,7.027751507848734e-06,31,1,,,,,,DISEASE,0,class_change
485,23404788,17,,,False,,,,,,,,,,,,
486,18194595,0,,,False,,,,,,,,,,,,
487,18194595,1,,,False,,,,,,,,,,,,
488,18194595,2,product containing sitagliptin,sitagliptin,,1,,4,1,,,,,,CHEMICAL,,class_change
489,18194595,2,metformine,metformin,,2,,13,2,,,,,,CHEMICAL,,class_change
490,18194595,2,diabetes type 2,diabetes,False,3,0.0003286177816335112,22,3,,,,,,DISEASE,0.0,class_change
491,18194595,3,,,False,,,,,,,,,,,,
492,18194595,4,product containing sitagliptin,sitagliptin,,1,,15,1,,,,,,CHEMICAL,,class_change
493,18194595,4,metformine,metformin,,2,,27,2,,,,,,CHEMICAL,,class_change
494,18194595,4,t2dm - diabetes mellitus type 2,diabetes mellitus,False,3,0.0013282368890941143,64,3,,,,,,DISEASE,0.0,class_change
495,18194595,5,,,False,,,,,,,,,,,,
496,18194595,6,metformine,metformin,,1,,8,1,,,,,,CHEMICAL,,class_change
497,18194595,6,product containing sitagliptin,sitagliptin,,2,,32,2,,,,,,CHEMICAL,,class_change
498,18194595,6,metformine,metformin,False,3,0.002527734497562051,47,3,,,,,,CHEMICAL,0.0,class_change
499,18194595,7,product containing sitagliptin,sitagliptin,False,1,0.00025864143390208483,34,1,,,,,,CHEMICAL,0,class_change
500,18194595,8,,,False,,,,,,,,,,,,
501,18194595,9,,,False,,,,,,,,,,,,
502,18194595,10,product containing sitagliptin,sitagliptin,False,1,1.9246206647949293e-05,2,1,,,,,,CHEMICAL,0,class_change
503,18194595,11,product containing sitagliptin,sitagliptin,False,1,1.467380570829846e-05,32,1,,,,,,CHEMICAL,0,class_change
504,18194595,12,product containing sitagliptin,sitagliptin,False,1,6.48795539746061e-05,0,1,,,,,,CHEMICAL,0,class_change
505,18194595,13,product containing sitagliptin,sitagliptin,False,1,1.8878137780120596e-05,5,1,,,,,,CHEMICAL,0,class_change
506,18194595,14,product containing sitagliptin,sitagliptin,,1,,4,1,,,,,,CHEMICAL,,class_change
507,18194595,14,metformine,metformin,False,2,5.1762754083028995e-06,16,2,,,,,,CHEMICAL,0.0,class_change
508,18194595,15,,,False,,,,,,,,,,,,
509,17115351,0,,,False,,,,,,,,,,,,
510,17115351,1,,,False,,,,,,,,,,,,
511,17115351,2,diabetes type 2,diabetes,,1,,6,1,,,,,,DISEASE,,class_change
512,17115351,2,metformine,metformin,,2,,20,2,,,,,,CHEMICAL,,class_change
513,17115351,2,insulin glargine human,glargine,,3,,28,3,,,,,,CHEMICAL,,class_change
514,17115351,2,product containing glimepiride,glimepiride,False,4,0.00013447778474073857,34,4,,,,,,CHEMICAL,0.0,class_change
515,17115351,3,,,False,,,,,,,,,,,,
516,17115351,4,diabetes type 2,diabetes,False,1,2.4810549348330824e-07,37,1,,,,,,DISEASE,0,class_change
517,17115351,5,aspart insulin,aspart,,1,,35,1,,,,,,CHEMICAL,,class_change
518,17115351,5,metformine,metformin,,2,,44,2,,,,,,CHEMICAL,,class_change
519,17115351,5,insulin glargine human,glargine,,3,,57,3,,,,,,CHEMICAL,,class_change
520,17115351,5,product containing glimepiride,glimepiride,False,4,0.00023415728355757892,68,4,,,,,,CHEMICAL,0.0,class_change
521,17115351,6,,,False,,,,,,,,,,,,
522,17115351,7,,,False,,,,,,,,,,,,
523,17115351,8,,,False,,,,,,,,,,,,
524,17115351,9,,,False,,,,,,,,,,,,
525,17115351,10,,,False,,,,,,,,,,,,
526,17115351,11,,,False,,,,,,,,,,,,
527,17115351,12,gains weight,weight gain,False,1,0.0002843865077011287,11,1,,,,,,DISEASE,0,class_change
528,17115351,13,,,False,,,,,,,,,,,,
529,17115351,14,,,False,,,,,,,,,,,,
530,17115351,15,,,False,,,,,,,,,,,,
531,20920045,0,,,False,,,,,,,,,,,,
532,20920045,1,,,False,,,,,,,,,,,,
533,20920045,2,insulin glargine human,glargine,False,1,2.2168893337948248e-05,12,1,,,,,,CHEMICAL,0,class_change
534,20920045,3,,,False,,,,,,,,,,,,
535,20920045,4,,,False,,,,,,,,,,,,
536,20920045,5,diabetes type 2,diabetes,False,1,1.29268443060937e-07,17,1,,,,,,DISEASE,0,class_change
537,20920045,6,insulin glargine human,glargine,False,1,2.510678859835025e-05,22,1,,,,,,CHEMICAL,0,class_change
538,20920045,7,,,False,,,,,,,,,,,,
539,20920045,8,glargine insulin,glargine,False,1,0.004777179099619389,10,1,,,,,,CHEMICAL,0,class_change
540,20920045,9,,,False,,,,,,,,,,,,
541,20920045,10,glargine insulin,glargine,False,1,4.6569017285946757e-05,34,1,,,,,,CHEMICAL,0,class_change
542,20920045,11,,,False,,,,,,,,,,,,
543,20920045,12,glargine insulin,glargine,False,1,0.00030480747227557003,26,1,,,,,,CHEMICAL,0,class_change
544,20920045,13,gains weight,weight gain,,1,,24,1,,,,,,DISEASE,,class_change
545,20920045,13,glargine insulin,glargine,False,2,0.0006877094274386764,42,2,,,,,,CHEMICAL,0.0,class_change
546,20920045,14,glargine insulin,glargine,False,1,0.0001427237002644688,20,1,,,,,,CHEMICAL,0,class_change
547,20920045,15,glargine insulin,glargine,False,1,3.6831152101513e-05,14,1,,,,,,CHEMICAL,0,class_change
548,20920045,16,glargine insulin,glargine,False,1,1.2886297554359771e-05,13,1,,,,,,CHEMICAL,0,class_change
549,20920045,18,,,False,,,,,,,,,,,,
550,22672081,0,,,False,,,,,,,,,,,,
551,22672081,1,,,False,,,,,,,,,,,,
552,22672081,3,glargine insulin,glargine,,1,,10,1,,,,,,CHEMICAL,,class_change
553,22672081,3,insulina lispro,lispro,False,2,0.0015821518609300256,16,2,,,,,,CHEMICAL,0.0,class_change
554,22672081,4,,,False,,,,,,,,,,,,
555,22672081,5,,,False,,,,,,,,,,,,
556,22672081,9,glargine insulin,glargine,,1,,47,1,,,,,,CHEMICAL,,class_change
557,22672081,9,lispro insulin,lispro,False,2,0.0005180935258977115,54,2,,,,,,CHEMICAL,0.0,class_change
558,22672081,10,diabetes type 2,diabetes,,1,,47,1,,,,,,DISEASE,,class_change
559,22672081,10,glargine insulin,glargine,,2,,103,2,,,,,,CHEMICAL,,class_change
560,22672081,10,lispro insulin,lispro,False,3,0.4654979407787323,116,3,,,,,,CHEMICAL,0.0,class_change
561,22672081,11,glargine insulin,glargine,,1,,14,1,,,,,,CHEMICAL,,class_change
562,22672081,11,lispro insulin,lispro,,2,,21,2,,,,,,CHEMICAL,,class_change
563,22672081,11,glargine insulin,glargine,,3,,65,3,,,,,,CHEMICAL,,class_change
564,22672081,11,lispro insulin,lispro,False,4,0.0,72,4,,,,,,CHEMICAL,0.0,class_change
565,22672081,12,,,False,,,,,,,,,,,,
566,22672081,13,,,False,,,,,,,,,,,,
567,22672081,14,,,False,,,,,,,,,,,,
568,22672081,15,glargine insulin,glargine,,1,,49,1,,,,,,CHEMICAL,,class_change
569,22672081,15,lispro insulin,lispro,False,2,0.0,56,2,,,,,,CHEMICAL,0.0,class_change
570,22672081,18,,,False,,,,,,,,,,,,
571,22742523,0,,,False,,,,,,,,,,,,
572,22742523,1,,,False,,,,,,,,,,,,
573,22742523,2,product containing sitagliptin,sitagliptin,,1,,4,1,,,,,,CHEMICAL,,class_change
574,22742523,2,metformine,metformin,,2,,13,2,,,,,,CHEMICAL,,class_change
575,22742523,2,diabetes type 2,diabetes,False,3,0.0006604728405363858,41,3,,,,,,DISEASE,0.0,class_change
576,22742523,3,,,False,,,,,,,,,,,,
577,22742523,4,,,False,,,,,,,,,,,,
578,22742523,5,diabetes type 2,diabetes,False,1,8.667666406836361e-08,19,1,,,,,,DISEASE,0,class_change
579,22742523,6,product containing sitagliptin,sitagliptin,,1,,9,1,,,,,,CHEMICAL,,class_change
580,22742523,6,metformine,metformin,False,2,0.0009404992451891303,21,2,,,,,,CHEMICAL,0.0,class_change
581,22742523,7,metformine,metformin,False,1,8.186747436411679e-06,63,1,,,,,,CHEMICAL,0,class_change
582,22742523,8,product containing sitagliptin,sitagliptin,False,1,0.0002723094366956502,11,1,,,,,,CHEMICAL,0,class_change
583,22742523,9,,,False,,,,,,,,,,,,
584,22742523,10,,,False,,,,,,,,,,,,
585,22742523,11,product containing sitagliptin,sitagliptin,False,1,0.001247228472493589,15,1,,,,,,CHEMICAL,0,class_change
586,22742523,12,,,False,,,,,,,,,,,,
587,22742523,13,product containing sitagliptin,sitagliptin,False,1,0.0010175949428230524,4,1,,,,,,CHEMICAL,0,class_change
588,22742523,14,product containing sitagliptin,sitagliptin,False,1,0.00014788407133892179,30,1,,,,,,CHEMICAL,0,class_change
589,22742523,15,product containing sitagliptin,sitagliptin,,1,,12,1,,,,,,CHEMICAL,,class_change
590,22742523,15,metformine,metformin,False,2,5.772319855168462e-05,25,2,,,,,,CHEMICAL,0.0,class_change
591,22742523,16,,,False,,,,,,,,,,,,
592,23949898,0,,,False,,,,,,,,,,,,
593,23949898,1,,,False,,,,,,,,,,,,
594,23949898,2,saxagliptin product,saxagliptin,,1,,0,1,,,,,,CHEMICAL,,class_change
595,23949898,2,metformine,metformin,,2,,14,2,,,,,,CHEMICAL,,class_change
596,23949898,2,t2dm - diabetes mellitus type 2,diabetes mellitus,False,3,0.00040247771539725363,20,3,,,,,,DISEASE,0.0,class_change
597,23949898,3,,,False,,,,,,,,,,,,
598,23949898,4,t2dm - diabetes mellitus type 2,diabetes mellitus,False,1,0.0003712862671818584,19,1,,,,,,DISEASE,0,class_change
599,23949898,5,saxagliptin product,saxagliptin,,1,,27,1,,,,,,CHEMICAL,,class_change
600,23949898,5,metformine,metformin,False,2,7.866910891607404e-05,55,2,,,,,,CHEMICAL,0.0,class_change
601,23949898,6,saxagliptin product,saxagliptin,,1,,37,1,,,,,,CHEMICAL,,class_change
602,23949898,6,metformine,metformin,False,2,0.005136935506016016,62,2,,,,,,CHEMICAL,0.0,class_change
603,23949898,7,,,False,,,,,,,,,,,,
604,23949898,9,metformine,metformin,False,1,7.64482501836028e-06,46,1,,,,,,CHEMICAL,0,class_change
605,23949898,10,metformine,metformin,,1,,6,1,,,,,,CHEMICAL,,class_change
606,23949898,10,saxagliptin product,saxagliptin,False,2,0.0001226869208039716,18,2,,,,,,CHEMICAL,0.0,class_change
607,23949898,11,,,False,,,,,,,,,,,,
608,23949898,12,,,False,,,,,,,,,,,,
609,23949898,13,,,False,,,,,,,,,,,,
610,23949898,14,saxagliptin product,saxagliptin,,1,,15,1,,,,,,CHEMICAL,,class_change
611,23949898,14,metformine,metformin,False,2,0.00010937040497083217,75,2,,,,,,CHEMICAL,0.0,class_change
612,23949898,15,saxagliptin product,saxagliptin,False,1,5.801845691166818e-05,10,1,,,,,,CHEMICAL,0,class_change
613,23949898,16,saxagliptin product,saxagliptin,False,1,0.00020701999892480671,18,1,,,,,,CHEMICAL,0,class_change
614,23949898,17,saxagliptin product,saxagliptin,False,1,0.00017029247828759253,26,1,,,,,,CHEMICAL,0,class_change
615,23949898,18,saxagliptin product,saxagliptin,,1,,10,1,,,,,,CHEMICAL,,class_change
616,23949898,18,infection of urinary tract,urinary tract infection,,2,,20,2,,,,,,DISEASE,,class_change
617,23949898,18,upper respiratory infection,upper respiratory tract infection,,3,,34,3,,,,,,DISEASE,,class_change
618,23949898,18,"headache , cephalalgia",headache,,4,,38,4,,,,,,DISEASE,,class_change
619,23949898,18,pain extremity,pain,False,5,0.0006651748553849757,48,5,,,,,,DISEASE,0.0,class_change
620,23949898,19,saxagliptin product,saxagliptin,False,1,5.778790364274755e-05,2,1,,,,,,CHEMICAL,0,class_change
621,23949898,20,saxagliptin product,saxagliptin,False,1,3.0393206543521956e-05,14,1,,,,,,CHEMICAL,0,class_change
622,23949898,21,saxagliptin product,saxagliptin,,1,,2,1,,,,,,CHEMICAL,,class_change
623,23949898,21,metformine,metformin,False,2,5.085619704914279e-06,25,2,,,,,,CHEMICAL,0.0,class_change
624,23949898,22,,,False,,,,,,,,,,,,
625,28923291,0,,,False,,,,,,,,,,,,
626,28923291,1,,,False,,,,,,,,,,,,
627,28923291,3,,,False,,,,,,,,,,,,
628,28923291,4,,,False,,,,,,,,,,,,
629,28923291,5,,,False,,,,,,,,,,,,
630,28923291,8,,,False,,,,,,,,,,,,
631,28923291,9,,,False,,,,,,,,,,,,
632,28923291,10,t2dm - diabetes mellitus type 2,diabetes mellitus,False,1,0.00017128040781244636,29,1,,,,,,DISEASE,0,class_change
633,28923291,12,,,False,,,,,,,,,,,,
634,28923291,13,,,False,,,,,,,,,,,,
635,28923291,14,metformine,metformin,False,1,2.1230516722425818e-07,17,1,,,,,,CHEMICAL,0,class_change
636,28923291,15,diabetes mellitus,diabetes,False,1,0.0006164691876620054,36,1,,,,,,DISEASE,0,class_change
637,28923291,16,,,False,,,,,,,,,,,,
638,28923291,17,,,False,,,,,,,,,,,,
639,28923291,18,,,False,,,,,,,,,,,,
640,28923291,20,metformine,metformin,False,1,2.2474705474451184e-07,36,1,,,,,,CHEMICAL,0,class_change
641,28923291,21,metformine,metformin,False,1,3.1206094718072563e-05,0,1,,,,,,CHEMICAL,0,class_change
642,28923291,22,metformine,metformin,False,1,1.3139422662789002e-05,6,1,,,,,,CHEMICAL,0,class_change
643,28923291,23,glucose blood,glucose,False,1,9.005225365399383e-08,18,1,,,,,,CHEMICAL,0,class_change
644,28923291,24,,,False,,,,,,,,,,,,
645,28923291,28,,,False,,,,,,,,,,,,
646,29862619,0,,,False,,,,,,,,,,,,
647,29862619,1,,,False,,,,,,,,,,,,
648,29862619,3,product containing sitagliptin,sitagliptin,,1,,17,1,,,,,,CHEMICAL,,class_change
649,29862619,3,metformine,metformin,,2,,24,2,,,,,,CHEMICAL,,class_change
650,29862619,3,t2dm - diabetes mellitus type 2,diabetes mellitus,False,3,0.0,36,3,,,,,,DISEASE,0.0,class_change
651,29862619,4,,,False,,,,,,,,,,,,
652,29862619,5,,,False,,,,,,,,,,,,
653,29862619,6,,,False,,,,,,,,,,,,
654,29862619,7,,,False,,,,,,,,,,,,
655,29862619,8,,,False,,,,,,,,,,,,
656,29862619,9,,,False,,,,,,,,,,,,
657,29862619,10,,,False,,,,,,,,,,,,
658,29862619,11,,,False,,,,,,,,,,,,
659,29862619,12,,,False,,,,,,,,,,,,
660,29862619,13,,,False,,,,,,,,,,,,
661,29862619,14,,,False,,,,,,,,,,,,
662,29862619,15,,,False,,,,,,,,,,,,
663,29862619,16,,,False,,,,,,,,,,,,
664,29862619,17,,,False,,,,,,,,,,,,
665,29862619,18,,,False,,,,,,,,,,,,
666,29862619,19,,,False,,,,,,,,,,,,
667,29862619,20,metformine,metformin,,1,,24,1,,,,,,CHEMICAL,,class_change
668,29862619,20,product containing sitagliptin,sitagliptin,,2,,28,2,,,,,,CHEMICAL,,class_change
669,29862619,20,t2dm - diabetes mellitus type 2,diabetes mellitus,True,3,0.11506018787622452,40,3,,,,,,DISEASE,2.0,class_change
